EntityID,ModelType,StartingResources,GrowthRate,Efficiency,InnovationFactor,MarketAdaptability,CompetitivePressure,SurvivalTime,ShocksExperienced,FinalResourceBalance,InvestmentReturn,PolicyImpact,RollingVolatility,BaseRiskExposure,WeightedRiskExposure,SustainabilityScore,ReinforcementSignal,RiskManagementScore,AdaptationIndex,ResourceVolatilityIndex,RelativeAdaptationIndex
FOM_07462,FOM,17519,0.0185,0.8973,0.4397,0.8189,0.6444,101,3,0,212.85,27.93,2.0067,0.0019,0.0057,0.4531,0.4474,22.6566,0.36,1.0,0.9575
FOM_07463,FOM,14774,0.0107,0.8132,0.0103,0.6416,0.6272,49,1,0,239.11,3.33,1.9515,0.002,0.0059,0.1992,0.1933,19.9229,0.0066,1.0,0.0176
FOM_07464,FOM,12247,0.0335,0.8377,0.1524,0.8813,1.2992,64,2,0,42.88,80.1,1.8829,0.0054,0.0157,0.268,0.2524,17.87,0.1343,1.0,0.3572
FOM_07465,FOM,17448,0.0168,0.8386,0.4485,0.8798,0.6262,62,1,0,1.77,-315.84,1.9108,0.0027,0.0079,0.26,0.2521,25.9981,0.3946,1.0,1.0495
FOM_07466,FOM,13529,0.0393,0.8994,0.608,0.7128,1.0428,133,4,0,362.28,307.47,1.9401,0.004,0.0116,0.5981,0.5865,23.9239,0.4334,1.0,1.1527
FOM_07467,FOM,15125,0.0136,0.9235,0.8426,0.8019,0.9895,127,4,0,244.58,151.7,1.8487,0.001,0.003,0.5864,0.5834,23.4557,0.6756,1.0,1.7969
FOM_07468,FOM,14178,0.0146,0.8148,0.5157,0.8116,1.0295,49,1,0,0.0,23.51,1.9039,0.0027,0.0078,0.1996,0.1918,19.9632,0.4186,1.0,1.1133
FOM_07469,FOM,16414,0.0122,0.9076,0.8098,0.5682,0.6135,101,3,0,221.85,331.01,1.8201,0.0011,0.0032,0.4583,0.4551,22.9158,0.4602,1.0,1.224
FOM_07470,FOM,17069,0.0154,0.8775,0.5692,0.6376,0.6807,77,2,0,536.52,58.29,1.9253,0.0019,0.0055,0.3378,0.3323,22.5225,0.363,1.0,0.9655
FOM_07471,FOM,13677,0.0216,0.8696,0.5347,0.9506,1.291,76,2,0,616.02,2.21,1.8667,0.0028,0.0081,0.3304,0.3224,22.0289,0.5083,1.0,1.3519
FOM_07472,FOM,17138,0.0197,0.8707,0.085,0.8274,0.5007,78,2,0,225.96,222.21,1.8904,0.0025,0.0073,0.3396,0.3322,22.637,0.0703,1.0,0.187
FOM_07473,FOM,13364,0.0345,0.8728,0.2078,0.6708,1.1121,88,3,0,284.83,-584.53,1.8975,0.0044,0.0127,0.384,0.3713,19.2015,0.1394,1.0,0.3708
FOM_07474,FOM,13587,0.0317,0.905,0.8324,0.5752,1.3637,121,4,0,253.84,66.79,1.842,0.003,0.0086,0.5476,0.539,21.9022,0.4788,1.0,1.2734
FOM_07475,FOM,16716,0.0115,0.8305,0.5092,0.7061,0.7315,57,1,0,332.31,506.54,1.9252,0.002,0.0057,0.2367,0.231,23.6701,0.3595,1.0,0.9561
FOM_07476,FOM,15063,0.0145,0.8694,0.698,0.9907,0.5428,76,2,0,728.61,293.97,1.8501,0.0019,0.0054,0.3304,0.325,22.0257,0.6915,1.0,1.8391
FOM_07477,FOM,14308,0.0186,0.8814,0.8561,0.681,0.8892,85,3,0,16.13,386.24,1.9399,0.0022,0.0065,0.3746,0.3681,18.7288,0.5829,1.0,1.5503
FOM_07478,FOM,12117,0.0274,0.8424,0.725,0.5945,0.8741,65,2,0,204.96,363.19,1.8455,0.0043,0.0123,0.2738,0.2615,18.2512,0.431,1.0,1.1463
FOM_07479,FOM,15965,0.0151,0.8024,0.3271,0.624,1.3725,48,1,0,0.09,44.25,1.9596,0.003,0.0088,0.1926,0.1838,19.2578,0.2041,1.0,0.5428
FOM_07480,FOM,16047,0.0193,0.9328,0.3411,0.6801,0.785,153,5,0,1844.49,2.46,1.849,0.0013,0.0037,0.7136,0.7099,23.7864,0.232,1.0,0.617
FOM_07481,FOM,17623,0.0263,0.8224,0.646,0.7652,0.5673,57,1,0,987.88,382.7,1.8806,0.0047,0.0135,0.2344,0.2209,23.4372,0.4943,1.0,1.3147
FOM_07482,FOM,12109,0.0384,0.8368,0.3441,0.9647,0.8185,64,2,0,15.36,-0.62,1.8604,0.0063,0.0179,0.2678,0.2499,17.8523,0.332,1.0,0.883
FOM_07483,FOM,14813,0.012,0.8773,0.4037,0.5313,1.4933,71,2,0,31.69,-223.05,1.9025,0.0015,0.0043,0.3114,0.3072,20.7629,0.2144,1.0,0.5702
FOM_07484,FOM,12381,0.0232,0.9075,0.4172,0.7546,1.1333,112,3,0,1411.53,378.08,1.7972,0.0021,0.006,0.5082,0.5022,25.411,0.3148,1.0,0.8373
FOM_07485,FOM,16452,0.0302,0.8044,0.2354,0.9706,0.5887,52,1,0,151.74,169.72,1.9625,0.0059,0.0175,0.2091,0.1916,20.9147,0.2285,1.0,0.6077
FOM_07486,FOM,16114,0.0281,0.8197,0.5329,0.6981,0.5662,56,1,0,21.62,-497.75,1.9612,0.0051,0.015,0.2295,0.2145,22.9513,0.372,1.0,0.9894
FOM_07487,FOM,15271,0.0184,0.9046,0.2032,0.5307,0.8122,107,3,0,553.9,268.02,1.8702,0.0018,0.005,0.4839,0.4789,24.1967,0.1078,1.0,0.2867
FOM_07488,FOM,17880,0.0377,0.8133,0.7891,0.7786,1.2236,58,1,0,78.63,5.47,2.004,0.007,0.0212,0.2359,0.2147,23.5852,0.6144,1.0,1.6341
FOM_07489,FOM,13648,0.0389,0.9426,0.0791,0.9781,1.3562,200,6,28.87,4566.76,281.05,1.445,0.0022,0.0055,0.9426,0.9372,26.9319,0.0774,0.9979,0.2059
FOM_07490,FOM,14142,0.0171,0.8586,0.766,0.8091,1.2338,71,2,0,190.79,-321.01,1.9376,0.0024,0.0071,0.3048,0.2977,20.3207,0.6197,1.0,1.6482
FOM_07491,FOM,16910,0.0161,0.9282,0.2501,0.729,1.378,145,5,0,1482.17,-454.17,1.8634,0.0012,0.0033,0.673,0.6696,22.4318,0.1823,1.0,0.4849
FOM_07492,FOM,14121,0.0115,0.8799,0.2366,0.7103,1.1003,79,2,0,113.27,415.68,1.8306,0.0014,0.0039,0.3476,0.3437,23.1714,0.1681,1.0,0.4471
FOM_07493,FOM,13623,0.025,0.8335,0.1744,0.8565,1.0153,60,1,0,981.15,466.12,1.8082,0.0042,0.0117,0.25,0.2384,25.0036,0.1494,1.0,0.3974
FOM_07494,FOM,17959,0.0166,0.9366,0.7599,0.5173,1.3468,183,5,0,39.79,-179.56,1.8878,0.0011,0.003,0.857,0.8539,28.5662,0.3931,1.0,1.0455
FOM_07495,FOM,17126,0.0321,0.8645,0.3758,0.915,0.7507,84,2,0,702.45,-148.33,1.8826,0.0043,0.0125,0.3631,0.3505,24.2047,0.3439,1.0,0.9147
FOM_07496,FOM,14493,0.0206,0.8282,0.2244,0.6778,0.8056,57,1,0,681.56,106.33,1.9164,0.0035,0.0103,0.2361,0.2257,23.6051,0.1521,1.0,0.4045
FOM_07497,FOM,14713,0.0214,0.9493,0.2218,0.9873,1.0284,200,6,8.74,3216.94,-55.66,1.6615,0.0011,0.0029,0.9493,0.9464,27.1225,0.219,0.9994,0.5825
FOM_07498,FOM,15107,0.0227,0.8412,0.6004,0.6636,1.2999,61,1,0,0.76,-18.96,1.8651,0.0036,0.0103,0.2566,0.2462,25.6558,0.3984,1.0,1.0596
FOM_07499,FOM,14562,0.0285,0.8143,0.4277,0.6236,1.3722,54,1,0,1042.86,24.63,1.8982,0.0053,0.0153,0.2199,0.2045,21.9855,0.2667,1.0,0.7093
FOM_07500,FOM,13045,0.0214,0.8081,0.7695,0.6194,0.7956,50,1,0,1198.56,-0.18,1.8516,0.0041,0.0117,0.202,0.1903,20.2013,0.4767,1.0,1.2679
FOM_07501,FOM,13538,0.0252,0.8993,0.1457,0.9571,1.2127,108,3,0,1340.65,-29.28,1.7985,0.0025,0.0071,0.4856,0.4785,24.2799,0.1394,1.0,0.3708
FOM_07502,FOM,12545,0.0232,0.881,0.543,0.6215,0.525,87,3,0,650.13,-274.74,1.8076,0.0028,0.0078,0.3832,0.3755,19.1611,0.3375,1.0,0.8976
FOM_07503,FOM,15500,0.0345,0.9483,0.1964,0.9805,0.8497,200,6,49.42,846.1,-1045.85,1.3874,0.0018,0.0043,0.9483,0.944,27.0937,0.1926,0.9968,0.5122
FOM_07504,FOM,13627,0.0219,0.8958,0.9818,0.9503,0.8444,105,3,0,15.42,120.06,1.8252,0.0023,0.0065,0.4703,0.4639,23.5159,0.933,1.0,2.4815
FOM_07505,FOM,13256,0.039,0.9492,0.7744,0.9811,0.9845,200,6,196.22,2530.97,107.03,1.056,0.002,0.0041,0.9492,0.9451,27.1205,0.7598,0.9852,2.0208
FOM_07506,FOM,13278,0.0384,0.9015,0.2466,0.9134,0.6732,126,4,0,620.98,-47.76,1.8364,0.0038,0.0107,0.568,0.5572,22.719,0.2252,1.0,0.599
FOM_07507,FOM,14227,0.0229,0.8685,0.6624,0.7676,1.2903,78,2,0,1575.98,-22.83,1.7661,0.003,0.0083,0.3387,0.3304,22.582,0.5084,1.0,1.3522
FOM_07508,FOM,13061,0.0345,0.9284,0.8138,0.8214,0.8373,199,6,0,1235.92,-172.46,1.8434,0.0025,0.007,0.9238,0.9168,26.3943,0.6685,1.0,1.778
FOM_07509,FOM,16316,0.0293,0.8168,0.4639,0.675,1.3174,58,1,0,197.23,4.18,1.9166,0.0054,0.0157,0.2369,0.2212,23.6873,0.3131,1.0,0.8327
FOM_07510,FOM,13055,0.0348,0.835,0.8779,0.6966,0.5169,65,2,0,0.0,-253.81,1.8907,0.0057,0.0166,0.2714,0.2548,18.0927,0.6115,1.0,1.6264
FOM_07511,FOM,12864,0.0395,0.8976,0.2898,0.8529,1.1002,120,4,0,1002.73,-458.74,1.7937,0.004,0.0113,0.5386,0.5273,21.5434,0.2472,1.0,0.6575
FOM_07512,FOM,13444,0.0278,0.8965,0.4076,0.9255,0.655,109,3,0,195.61,-98.91,1.9144,0.0029,0.0084,0.4886,0.4802,24.4305,0.3772,1.0,1.0032
FOM_07513,FOM,16535,0.0125,0.8918,0.7695,0.9641,0.882,99,3,0,1114.32,334.23,1.8608,0.0014,0.0039,0.4415,0.4376,22.0727,0.7419,1.0,1.9732
FOM_07514,FOM,17943,0.0255,0.8767,0.7681,0.7053,0.7893,85,3,0,75.35,16.51,1.8386,0.0031,0.0089,0.3726,0.3637,18.6306,0.5417,1.0,1.4407
FOM_07515,FOM,14242,0.0271,0.9116,0.3845,0.9577,0.7482,131,4,0,13.53,-34.71,1.9634,0.0024,0.0071,0.5971,0.59,23.8845,0.3682,1.0,0.9793
FOM_07516,FOM,16471,0.0108,0.8068,0.5654,0.8427,1.3433,47,1,0,0.0,-33.78,1.9227,0.0021,0.0061,0.1896,0.1835,18.9599,0.4764,1.0,1.2671
FOM_07517,FOM,16391,0.0287,0.8944,0.7724,0.6426,0.7364,110,3,0,462.27,-487.4,1.8352,0.003,0.0086,0.4919,0.4833,24.595,0.4964,1.0,1.3203
FOM_07518,FOM,12764,0.018,0.8903,0.4626,0.5932,0.6323,91,3,0,298.35,103.91,1.8249,0.002,0.0056,0.4051,0.3995,20.2537,0.2744,1.0,0.7298
FOM_07519,FOM,13220,0.0333,0.9358,0.2971,0.7689,0.5171,196,6,0,309.18,-101.75,1.8744,0.0021,0.0062,0.9171,0.9109,26.2015,0.2284,1.0,0.6075
FOM_07520,FOM,15152,0.0204,0.8808,0.1425,0.5989,1.2201,81,2,0,1362.71,82.79,1.7888,0.0024,0.0068,0.3567,0.3499,23.7813,0.0853,1.0,0.2269
FOM_07521,FOM,13636,0.0378,0.9285,0.2336,0.8509,1.3793,200,6,1.18,920.55,430.63,1.7715,0.0027,0.0075,0.9285,0.921,26.5272,0.1988,0.9999,0.5287
FOM_07522,FOM,12343,0.0243,0.8359,0.3422,0.5959,0.7825,60,1,0,61.25,24.71,1.9767,0.004,0.0119,0.2508,0.2389,25.0768,0.2039,1.0,0.5423
FOM_07523,FOM,14054,0.026,0.886,0.047,0.5578,0.6893,92,3,0,147.96,149.6,1.8761,0.003,0.0085,0.4076,0.399,20.3788,0.0262,1.0,0.0697
FOM_07524,FOM,17548,0.0235,0.8138,0.1581,0.9961,0.8538,54,1,0,7.61,-350.02,2.0213,0.0044,0.0132,0.2197,0.2065,21.9715,0.1575,1.0,0.4189
FOM_07525,FOM,12562,0.0165,0.8965,0.6447,0.6489,1.0215,97,3,0,3.62,11.38,1.8524,0.0017,0.0049,0.4348,0.4299,21.7392,0.4183,1.0,1.1125
FOM_07526,FOM,17861,0.0226,0.8637,0.0335,0.6643,1.1573,76,2,0,329.36,74.48,1.8364,0.0031,0.0087,0.3282,0.3195,21.8814,0.0222,1.0,0.059
FOM_07527,FOM,16294,0.0236,0.8119,0.6876,0.5113,1.2889,51,1,0,105.86,-95.56,1.8852,0.0044,0.0128,0.207,0.1942,20.7044,0.3516,1.0,0.9351
FOM_07528,FOM,14719,0.0277,0.8572,0.366,0.8925,1.3878,74,2,0,221.82,5.84,1.8855,0.004,0.0114,0.3172,0.3057,21.1437,0.3266,1.0,0.8686
FOM_07529,FOM,17686,0.0144,0.9052,0.2508,0.9801,0.687,108,3,0,955.13,215.68,1.8907,0.0014,0.0039,0.4888,0.4848,24.4391,0.2458,1.0,0.6537
FOM_07530,FOM,13198,0.0222,0.813,0.2966,0.975,0.5326,52,1,0,676.27,-0.85,1.9298,0.0042,0.0122,0.2114,0.1992,21.1384,0.2892,1.0,0.7692
FOM_07531,FOM,13108,0.0164,0.8328,0.1997,0.5144,1.2966,53,1,0,30.36,60.04,1.881,0.0027,0.0079,0.2207,0.2128,22.0695,0.1027,1.0,0.2731
FOM_07532,FOM,12600,0.012,0.9088,0.3517,0.6771,0.8427,99,3,0,910.81,102.03,1.7069,0.0011,0.003,0.4499,0.4469,22.493,0.2381,1.0,0.6333
FOM_07533,FOM,17494,0.0396,0.8288,0.1632,0.8015,1.1562,62,1,0,96.69,-212.39,1.9288,0.0068,0.0199,0.2569,0.2371,25.6924,0.1308,1.0,0.3479
FOM_07534,FOM,14144,0.0166,0.9199,0.1132,0.5196,1.0818,119,4,0,782.24,39.82,1.8302,0.0013,0.0038,0.5473,0.5436,21.893,0.0588,1.0,0.1564
FOM_07535,FOM,14022,0.0365,0.8256,0.9339,0.7614,0.8246,59,1,0,276.41,-14.95,1.8034,0.0064,0.0178,0.2436,0.2257,24.3557,0.7111,1.0,1.8913
FOM_07536,FOM,13123,0.0181,0.8814,0.8729,0.7336,0.8697,85,3,0,921.73,244.44,1.7799,0.0022,0.006,0.3746,0.3686,18.7289,0.6403,1.0,1.703
FOM_07537,FOM,16919,0.027,0.9072,0.8872,0.5794,0.5943,127,4,0,740.76,-229.66,1.8668,0.0025,0.0072,0.576,0.5689,23.0419,0.514,1.0,1.3671
FOM_07538,FOM,12705,0.0234,0.8718,0.8197,0.8131,1.4694,80,2,0,0.27,-292.67,1.8589,0.003,0.0086,0.3487,0.3402,23.249,0.6664,1.0,1.7724
FOM_07539,FOM,16010,0.0203,0.9184,0.0344,0.6744,0.9163,126,4,0,242.14,-111.38,1.8903,0.0017,0.0048,0.5786,0.5738,23.1438,0.0232,1.0,0.0617
FOM_07540,FOM,15905,0.0329,0.9112,0.8124,0.6545,0.817,145,5,0,1233.61,317.31,1.8678,0.0029,0.0084,0.6606,0.6523,22.0216,0.5317,1.0,1.4141
FOM_07541,FOM,12955,0.0293,0.8138,0.9433,0.5769,1.3216,55,1,0,617.27,199.22,1.8436,0.0055,0.0155,0.2238,0.2083,22.3791,0.5442,1.0,1.4474
FOM_07542,FOM,13595,0.0374,0.8084,0.9902,0.5567,1.0601,53,1,0,316.53,-148.82,1.8731,0.0072,0.0206,0.2142,0.1936,21.4223,0.5512,1.0,1.466
FOM_07543,FOM,15297,0.038,0.8406,0.8503,0.8432,1.3739,68,2,0,42.95,-263.37,1.9103,0.0061,0.0177,0.2858,0.2681,19.0528,0.7169,1.0,1.9067
FOM_07544,FOM,16553,0.0357,0.8897,0.1075,0.7765,1.3853,106,3,0,70.99,1157.06,1.9012,0.0039,0.0114,0.4715,0.4601,23.5761,0.0835,1.0,0.2221
FOM_07545,FOM,17951,0.032,0.8285,0.3401,0.7673,1.1047,63,1,0,1459.25,-50.9,1.9249,0.0055,0.0161,0.261,0.2449,26.0965,0.2609,1.0,0.6939
FOM_07546,FOM,12358,0.0129,0.8691,0.8657,0.7259,0.5621,74,2,0,660.18,2.2,1.8763,0.0017,0.0049,0.3216,0.3167,21.4372,0.6284,1.0,1.6713
FOM_07547,FOM,14930,0.0167,0.8236,0.1042,0.5706,0.5151,53,1,0,0.0,-2.21,1.9428,0.003,0.0087,0.2182,0.2095,21.8243,0.0595,1.0,0.1582
FOM_07548,FOM,17717,0.035,0.8914,0.1994,0.5173,1.1022,104,3,0,133.09,-65.49,1.8749,0.0038,0.0109,0.4635,0.4526,23.1751,0.1032,1.0,0.2745
FOM_07549,FOM,16514,0.0253,0.9479,0.6504,0.6328,0.7626,200,6,28.42,2868.25,-548.01,1.5529,0.0013,0.0034,0.9479,0.9445,27.0823,0.4116,0.9983,1.0947
FOM_07550,FOM,15593,0.0119,0.9145,0.6984,0.562,1.051,120,4,0,572.72,-855.29,1.9439,0.001,0.003,0.5487,0.5457,21.9476,0.3925,1.0,1.0439
FOM_07551,FOM,13999,0.0228,0.9241,0.9801,0.9653,0.6822,145,5,0,163.87,465.45,1.8155,0.0017,0.0049,0.67,0.6651,22.3318,0.9461,1.0,2.5163
FOM_07552,FOM,14037,0.0147,0.8308,0.9707,0.6428,1.444,56,1,0,0.06,97.7,1.8608,0.0025,0.0071,0.2326,0.2255,23.2633,0.624,1.0,1.6596
FOM_07553,FOM,16359,0.0123,0.8191,0.6803,0.9217,0.5235,53,1,0,124.02,-341.43,1.9511,0.0022,0.0066,0.2171,0.2105,21.7061,0.627,1.0,1.6676
FOM_07554,FOM,14158,0.0274,0.8154,0.6698,0.9445,0.6721,55,1,0,50.94,27.0,1.9075,0.0051,0.0147,0.2242,0.2095,22.4222,0.6326,1.0,1.6825
FOM_07555,FOM,12170,0.0391,0.8937,0.0506,0.8896,0.7217,115,3,0,265.6,-231.43,1.8866,0.0042,0.012,0.5139,0.5019,25.6932,0.045,1.0,0.1197
FOM_07556,FOM,13533,0.0186,0.9309,0.1672,0.5226,0.9612,145,5,0,614.92,-193.12,1.799,0.0013,0.0036,0.6749,0.6713,22.4967,0.0874,1.0,0.2325
FOM_07557,FOM,17205,0.0331,0.8615,0.1676,0.5143,1.3647,78,2,0,840.8,433.69,1.8685,0.0046,0.0131,0.336,0.3228,22.3983,0.0862,1.0,0.2293
FOM_07558,FOM,12079,0.035,0.84,0.2474,0.7254,1.2677,65,2,0,139.81,187.6,1.8387,0.0056,0.0159,0.273,0.2571,18.2008,0.1795,1.0,0.4774
FOM_07559,FOM,12054,0.0153,0.9264,0.9194,0.6935,1.2128,145,5,0,1695.04,-58.06,1.7956,0.0011,0.0031,0.6717,0.6685,22.389,0.6376,1.0,1.6958
FOM_07560,FOM,15092,0.0155,0.8459,0.9295,0.5353,0.5921,64,2,0,184.11,-489.07,1.9274,0.0024,0.007,0.2707,0.2637,18.0458,0.4976,1.0,1.3234
FOM_07561,FOM,14865,0.0114,0.8189,0.9749,0.5203,1.087,52,1,0,5.95,386.76,1.9308,0.0021,0.0061,0.2129,0.2069,21.2924,0.5073,1.0,1.3492
FOM_07562,FOM,13891,0.0399,0.8459,0.23,0.6719,0.9687,69,2,0,125.54,82.71,1.8866,0.0061,0.0177,0.2919,0.2741,19.4567,0.1545,1.0,0.4109
FOM_07563,FOM,15224,0.0319,0.9338,0.431,0.8265,1.269,200,6,1.11,956.01,34.61,1.7937,0.0021,0.0059,0.9338,0.9279,26.6805,0.3562,0.9999,0.9474
FOM_07564,FOM,16757,0.0297,0.8061,0.1571,0.698,1.3716,51,1,0,0.71,-305.18,1.9862,0.0058,0.0172,0.2056,0.1884,20.5564,0.1097,1.0,0.2918
FOM_07565,FOM,15863,0.0259,0.8989,0.9081,0.9421,0.638,113,3,0,2.55,68.96,1.9116,0.0026,0.0076,0.5079,0.5002,25.3934,0.8555,1.0,2.2753
FOM_07566,FOM,16940,0.0293,0.8061,0.4165,0.7354,0.57,53,1,0,631.18,-56.49,1.9676,0.0057,0.0169,0.2136,0.1967,21.3617,0.3063,1.0,0.8147
FOM_07567,FOM,12147,0.0194,0.8275,0.0503,0.9478,0.5851,56,1,0,1394.25,-39.78,1.8233,0.0033,0.0094,0.2317,0.2222,23.1686,0.0477,1.0,0.1269
FOM_07568,FOM,13776,0.024,0.8706,0.0187,0.7766,0.768,74,2,0,396.25,-436.55,1.9025,0.0031,0.009,0.3221,0.3131,21.474,0.0146,1.0,0.0388
FOM_07569,FOM,14135,0.0204,0.8828,0.3865,0.6883,0.7676,85,3,0,2.48,267.72,1.865,0.0024,0.0069,0.3752,0.3683,18.7594,0.266,1.0,0.7075
FOM_07570,FOM,17230,0.0204,0.8727,0.4984,0.861,0.8062,79,2,0,0.71,14.44,1.8895,0.0026,0.0075,0.3447,0.3372,22.9808,0.4291,1.0,1.1413
FOM_07571,FOM,14218,0.0302,0.8165,0.9576,0.515,0.7656,52,1,0,0.0,153.06,1.8819,0.0055,0.0159,0.2123,0.1963,21.2297,0.4931,1.0,1.3115
FOM_07572,FOM,12414,0.0189,0.8122,0.2535,0.645,0.8975,49,1,0,90.8,115.8,1.8725,0.0035,0.0102,0.199,0.1888,19.8988,0.1635,1.0,0.4349
FOM_07573,FOM,15078,0.0392,0.9478,0.5772,0.8857,1.2666,200,6,226.86,1244.56,917.51,0.9895,0.002,0.0041,0.9478,0.9437,27.0806,0.5112,0.985,1.3596
FOM_07574,FOM,14317,0.0302,0.8399,0.7408,0.5801,0.6506,64,2,0,260.55,-25.16,1.8774,0.0048,0.0139,0.2688,0.2548,17.9172,0.4297,1.0,1.1429
FOM_07575,FOM,12313,0.0347,0.8143,0.5928,0.5923,1.285,54,1,0,0.18,-46.05,1.8854,0.0064,0.0186,0.2199,0.2013,21.9858,0.3511,1.0,0.9338
FOM_07576,FOM,15161,0.0131,0.9028,0.9196,0.6817,1.0389,94,3,0,7.37,-262.58,1.8295,0.0013,0.0036,0.4243,0.4207,21.2161,0.6269,1.0,1.6673
FOM_07577,FOM,16203,0.0266,0.8683,0.9952,0.539,1.1894,80,2,0,189.37,127.35,1.8614,0.0035,0.01,0.3473,0.3373,23.1538,0.5364,1.0,1.4266
FOM_07578,FOM,15056,0.0351,0.9209,0.7348,0.8639,0.8154,177,5,0,1876.5,-48.04,1.8198,0.0028,0.0078,0.815,0.8072,27.1669,0.6348,1.0,1.6883
FOM_07579,FOM,12725,0.0115,0.8118,0.3272,0.5531,0.5294,47,1,0,0.0,173.29,1.8673,0.0022,0.0062,0.1908,0.1845,19.0767,0.181,1.0,0.4814
FOM_07580,FOM,16364,0.0114,0.8865,0.2675,0.5954,0.9844,83,2,0,370.12,86.86,1.8578,0.0013,0.0037,0.3679,0.3642,24.5252,0.1593,1.0,0.4237
FOM_07581,FOM,16621,0.0292,0.8849,0.287,0.7376,1.052,92,3,0,345.52,467.2,1.8166,0.0034,0.0095,0.407,0.3976,20.352,0.2117,1.0,0.563
FOM_07582,FOM,13121,0.0322,0.9007,0.6362,0.7255,1.1772,119,4,0,512.99,-192.87,1.8238,0.0032,0.009,0.5359,0.5269,21.4369,0.4615,1.0,1.2274
FOM_07583,FOM,17007,0.0249,0.8138,0.5559,0.9083,0.5749,56,1,0,323.36,120.87,1.8921,0.0046,0.0134,0.2279,0.2145,22.7875,0.505,1.0,1.3431
FOM_07584,FOM,12216,0.016,0.92,0.5855,0.7304,1.076,117,4,0,47.72,11.94,1.8764,0.0013,0.0037,0.5382,0.5345,21.5275,0.4277,1.0,1.1375
FOM_07585,FOM,13409,0.0249,0.9138,0.1686,0.8034,0.8445,117,4,0,909.19,-827.76,1.8231,0.0021,0.0061,0.5346,0.5285,21.3831,0.1354,1.0,0.3601
FOM_07586,FOM,14197,0.0296,0.875,0.4155,0.9403,1.4535,87,3,0,911.15,19.63,1.8958,0.0037,0.0107,0.3806,0.3699,19.0307,0.3907,1.0,1.0391
FOM_07587,FOM,17560,0.0337,0.8734,0.5085,0.9329,1.269,85,3,0,1214.89,139.79,1.8991,0.0043,0.0124,0.3712,0.3588,18.56,0.4744,1.0,1.2617
FOM_07588,FOM,12892,0.0339,0.859,0.1309,0.7012,0.7037,79,2,0,7.4,364.62,1.8788,0.0048,0.0138,0.3393,0.3255,22.62,0.0918,1.0,0.2442
FOM_07589,FOM,12722,0.0376,0.8712,0.8276,0.7395,1.0677,85,3,0,54.55,-378.06,1.8754,0.0048,0.0139,0.3702,0.3563,18.5125,0.612,1.0,1.6277
FOM_07590,FOM,17247,0.0112,0.8962,0.7874,0.8546,1.3479,93,3,0,325.99,-50.51,1.8898,0.0012,0.0034,0.4167,0.4134,20.8358,0.6729,1.0,1.7897
FOM_07591,FOM,15293,0.0163,0.883,0.3531,0.7543,1.0532,85,3,0,19.01,1070.78,1.8441,0.0019,0.0054,0.3753,0.3699,18.7642,0.2663,1.0,0.7083
FOM_07592,FOM,14725,0.0117,0.9214,0.2362,0.7065,0.915,123,4,0,600.06,338.19,1.8492,0.0009,0.0026,0.5666,0.564,22.6656,0.1668,1.0,0.4436
FOM_07593,FOM,15144,0.0195,0.8203,0.6948,0.5303,1.1981,52,1,0,521.07,151.32,1.8484,0.0035,0.01,0.2133,0.2033,21.3275,0.3685,1.0,0.9801
FOM_07594,FOM,17519,0.0175,0.9064,0.2023,0.8955,0.6702,117,4,0,1084.46,633.31,1.9057,0.0016,0.0047,0.5302,0.5255,21.2089,0.1812,1.0,0.4819
FOM_07595,FOM,12420,0.018,0.8827,0.6192,0.814,0.9694,82,2,0,128.48,-41.11,1.9068,0.0021,0.0061,0.3619,0.3558,24.1276,0.504,1.0,1.3405
FOM_07596,FOM,17820,0.0256,0.8135,0.9626,0.8446,1.0504,54,1,0,85.65,-104.98,1.9278,0.0048,0.014,0.2196,0.2057,21.9644,0.813,1.0,2.1623
FOM_07597,FOM,13266,0.0376,0.8251,0.8217,0.7204,0.6518,62,1,0,8.8,493.79,1.8854,0.0066,0.019,0.2558,0.2368,25.5783,0.5919,1.0,1.5742
FOM_07598,FOM,14132,0.0107,0.9145,0.2857,0.8904,1.1515,113,3,0,1546.97,-125.58,1.8999,0.0009,0.0026,0.5167,0.5141,25.8356,0.2544,1.0,0.6766
FOM_07599,FOM,15161,0.0308,0.8565,0.8541,0.8499,0.939,77,2,0,273.58,-337.42,1.8983,0.0044,0.0128,0.3298,0.317,21.9834,0.7258,1.0,1.9304
FOM_07600,FOM,12855,0.0371,0.904,0.2604,0.6176,1.0952,126,4,0,114.18,32.95,1.8184,0.0036,0.01,0.5695,0.5595,22.7816,0.1609,1.0,0.4279
FOM_07601,FOM,12218,0.0361,0.879,0.4756,0.6992,1.105,91,3,0,380.08,-117.5,1.8368,0.0044,0.0124,0.3999,0.3875,19.997,0.3325,1.0,0.8843
FOM_07602,FOM,15690,0.0351,0.8404,0.1664,0.7758,1.3697,66,2,0,1530.35,-901.68,1.8478,0.0056,0.0159,0.2773,0.2614,18.4894,0.1291,1.0,0.3434
FOM_07603,FOM,15016,0.0163,0.9094,0.3144,0.8186,1.1107,105,3,0,314.6,-650.53,1.8673,0.0015,0.0042,0.4774,0.4732,23.8712,0.2574,1.0,0.6846
FOM_07604,FOM,14990,0.038,0.9162,0.4441,0.903,0.9789,145,5,0,236.14,243.86,1.883,0.0032,0.0092,0.6643,0.6551,22.1425,0.4011,1.0,1.0668
